,station,location,Temp,do,ph,co,bod,na,FECAL COLIFORM (MPN/100ml),tc,npH,ndo,nco,nbdo,nec,nna,wph,wdo,wbdo,wec,wna,wco,wqi
0,1393,"DAMANGANGA AT D/S OF JALJALE, GAIGHAT",30.6,6.7,7.5,203.0,6.940048767967146,0.1,11,27.0,100,100,80,60,60,100,16.5,28.1,14.040000000000001,0.5399999999999999,2.8000000000000003,22.480000000000004,84.46000000000001
1,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GAIGHAT",29.8,5.7,7.2,189.0,2.0,0.2,4953,8391.0,100,80,40,100,60,100,16.5,22.480000000000004,23.400000000000002,0.5399999999999999,2.8000000000000003,11.240000000000002,76.96000000000001
2,1475,ZUARI AT PANCHAWADI,29.5,6.3,6.9,179.0,1.7,0.1,3243,5330.0,80,100,40,100,60,100,13.200000000000001,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,11.240000000000002,79.28
3,3181,RIVER ZUARI AT BORIM BRIDGE,29.7,5.8,6.9,64.0,3.8,0.5,5382,8443.0,80,80,40,80,100,100,13.200000000000001,22.480000000000004,18.720000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,69.34
4,3182,POND ZUARI AT MARCAIM JETTY,29.5,5.8,7.3,83.0,1.9,0.4,3428,5500.0,100,80,40,100,80,100,16.5,22.480000000000004,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,77.14000000000001
5,1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,30.0,5.5,7.4,81.0,1.5,0.1,2853,4049.0,100,80,40,100,80,100,16.5,22.480000000000004,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,77.14000000000001
6,1476,"MANDOVI AT TONCA, MARCELA",29.2,6.1,6.7,308.0,1.4,0.3,3355,5672.0,60,100,40,100,0,100,9.9,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,75.44
7,3185,RIVER MANDOVI AT AMONA BRIDGE,29.6,6.4,6.7,414.0,1.0,0.2,6073,9423.0,60,100,40,100,0,100,9.9,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,75.44
8,3186,LAKE MANDOVI AT IFFI JETTY,30.0,6.4,7.6,305.0,2.2,0.1,3478,4990.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
9,3187,RIVER MANDOVI NEAR HOTEL MARRIOT,30.1,6.3,7.6,77.0,2.3,0.1,2606,4301.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
10,1543,RIVER KALNA AT CHANDELNAN PERNEM,27.8,7.1,7.1,176.0,1.2,0.1,4573,7817.0,100,100,40,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,11.240000000000002,82.58000000000001
11,1548,RIVER ASSONORA AT ASSONORA,27.9,6.7,6.4,93.0,1.4,0.1,2147,3433.0,0,100,40,100,80,100,0.0,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,66.25999999999999
12,2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",29.3,7.4,6.8,121.0,1.7,0.4,11633,18125.0,80,100,0,100,80,100,13.200000000000001,28.1,23.400000000000002,0.72,2.8000000000000003,0.0,68.22
13,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",29.2,6.9,7.0,620.0,1.1,0.1,3500,6300.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
14,3189,RIVER CHAPORA AT SIOLIM,30.0,6.0,7.5,72.0,1.6,0.2,4995,9517.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
15,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",29.0,7.3,7.0,247.0,1.5,0.2,1095,2453.0,100,100,40,100,40,100,16.5,28.1,23.400000000000002,0.36,2.8000000000000003,11.240000000000002,82.4
16,2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",29.1,7.3,7.0,188.0,1.0,0.1,1286,3048.0,100,100,40,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,11.240000000000002,82.58000000000001
17,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",28.7,7.0,6.9,224.0,1.2,0.3,3896,6742.0,80,100,40,100,60,100,13.200000000000001,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,11.240000000000002,79.28
18,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",28.7,7.3,6.7,144.0,1.5,0.1,1940,3052.0,60,100,40,100,80,100,9.9,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,76.16
19,2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,29.5,5.3,6.8,319.0,1.8,0.3,6458,10250.0,80,80,0,100,0,100,13.200000000000001,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,0.0,61.88000000000001
20,2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",29.0,6.3,6.4,79.0,1.6,1.4,7592,12842.0,0,100,0,100,80,100,0.0,28.1,23.400000000000002,0.72,2.8000000000000003,0.0,55.019999999999996
21,2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",29.4,5.4,7.6,39.0,1.4,0.1,3176,6367.0,100,80,40,100,100,100,16.5,22.480000000000004,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,77.32000000000002
22,3183,"RIVER SAL AT KHAREBAND, MARGAO",28.3,2.2,6.5,322.0,4.7,1.2,11210,14920.0,40,0,0,80,0,100,6.6000000000000005,0.0,18.720000000000002,0.0,2.8000000000000003,0.0,28.120000000000005
23,3184,"RIVER SAL AT ORLIM BRIDGE, ORLIM",30.1,5.2,7.1,192.0,2.6,0.3,5073,8925.0,100,80,40,100,60,100,16.5,22.480000000000004,23.400000000000002,0.5399999999999999,2.8000000000000003,11.240000000000002,76.96000000000001
24,3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),30.3,5.6,7.5,282.0,1.8,0.1,3205,5082.0,100,80,40,100,40,100,16.5,22.480000000000004,23.400000000000002,0.36,2.8000000000000003,11.240000000000002,76.78
25,3191,RIVER SINQUERIM NEAR NERUL TEMPLE,30.5,5.5,7.4,275.0,1.5,0.1,4698,8625.0,100,80,40,100,40,100,16.5,22.480000000000004,23.400000000000002,0.36,2.8000000000000003,11.240000000000002,76.78
26,1547,"RIVER TALPONA AT CANACONA, GOA",29.1,7.3,6.7,55.0,1.4,0.1,2638,4003.0,60,100,40,100,100,100,9.9,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,76.34
27,3188,RIVER TIRACOL AT TIRACOL,30.1,6.5,7.5,415.0,2.0,0.1,864,1538.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
28,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",29.2,7.2,6.3,100.0,1.5,0.1,7942,13575.0,0,100,0,100,80,100,0.0,28.1,23.400000000000002,0.72,2.8000000000000003,0.0,55.019999999999996
29,2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",25.1,6.6,7.8,95.0,4.9,0.2,16,36.0,100,100,80,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,22.480000000000004,89.32000000000001
30,1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",29.6,6.9,7.9,99.0,5.0,0.4,15,34.0,100,100,80,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,22.480000000000004,89.32000000000001
31,2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",27.4,6.8,7.7,85.0,5.2,0.3,11,23.0,100,100,80,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,22.480000000000004,89.32000000000001
32,2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",27.8,6.7,7.8,80.0,4.9,0.3,12,29.0,100,100,80,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,22.480000000000004,89.32000000000001
33,1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",30.6,5.1,7.3,3937.0,10.3,1.8,31,83.0,100,80,60,60,0,100,16.5,22.480000000000004,14.040000000000001,0.0,2.8000000000000003,16.860000000000003,72.68
34,2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",25.0,5.6,7.9,468.0,3.6,1.9,66,164.0,100,80,60,80,0,100,16.5,22.480000000000004,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,77.36
35,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",25.0,6.4,7.6,541.0,5.7,0.6,23,45.0,100,100,80,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,22.480000000000004,88.60000000000001
36,2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),25.0,5.5,7.4,6166.0,7.7,1.1,44,67.0,100,80,60,60,0,100,16.5,22.480000000000004,14.040000000000001,0.0,2.8000000000000003,16.860000000000003,72.68
37,2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",25.3,5.3,7.7,24062.0,9.9,1.2,156,304.0,100,80,60,60,0,100,16.5,22.480000000000004,14.040000000000001,0.0,2.8000000000000003,16.860000000000003,72.68
38,2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",25.1,6.7,7.6,83.0,4.8,0.2,28,76.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
39,2168,MITHI RIVER,26.1,3.6,7.4,4424.0,31.3,2.2,276,474.0,100,40,60,60,0,100,16.5,11.240000000000002,14.040000000000001,0.0,2.8000000000000003,16.860000000000003,61.44
40,2676,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",21.4,7.2,7.7,226.0,3.1,0.8,NAN,130.0,100,100,60,80,40,100,16.5,28.1,18.720000000000002,0.36,2.8000000000000003,16.860000000000003,83.34
41,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",27.4,5.9,7.4,268.0,6.4,0.4,37,68.0,100,80,60,60,40,100,16.5,22.480000000000004,14.040000000000001,0.36,2.8000000000000003,16.860000000000003,73.04
42,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",27.1,5.4,7.5,2413.0,7.4,1.5,59,116.0,100,80,60,60,0,100,16.5,22.480000000000004,14.040000000000001,0.0,2.8000000000000003,16.860000000000003,72.68
43,2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",27.2,5.8,7.3,384.0,5.4,0.6,37,78.0,100,80,60,80,0,100,16.5,22.480000000000004,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,77.36
44,2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",27.3,5.9,7.4,269.0,5.1,1.2,34,60.0,100,80,60,80,40,100,16.5,22.480000000000004,18.720000000000002,0.36,2.8000000000000003,16.860000000000003,77.72
45,2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",27.0,6.0,7.3,269.0,8.5,0.4,32,58.0,100,100,60,60,40,100,16.5,28.1,14.040000000000001,0.36,2.8000000000000003,16.860000000000003,78.66
46,2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",27.2,6.1,7.3,196.0,6.1,0.5,30,63.0,100,100,60,60,60,100,16.5,28.1,14.040000000000001,0.5399999999999999,2.8000000000000003,16.860000000000003,78.84
47,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",27.0,5.9,7.4,269.0,6.4,0.4,19,47.0,100,80,80,60,40,100,16.5,22.480000000000004,14.040000000000001,0.36,2.8000000000000003,22.480000000000004,78.66
48,2696,"PEHLAR DAM ON PEHLAR RIVER INLET OF WATER WORKS, VASAI, THANE.",22.6,6.3,7.8,223.0,4.6,0.9,15,32.0,100,100,80,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,22.480000000000004,89.14000000000001
49,2199,SAVITRI RIVER AT OVALE VILLAGE.,28.4,6.7,7.3,9293.0,3.5,1.8,NAN,0.0,100,100,100,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,28.1,94.22
50,2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",28.0,6.8,7.2,170.0,3.1,1.4,NAN,0.0,100,100,100,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,28.1,94.76000000000002
51,2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",27.6,6.8,7.3,4175.0,3.3,1.6,NAN,0.0,100,100,100,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,28.1,94.22
52,2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",27.9,6.9,7.3,4282.0,3.3,1.6,NAN,0.0,100,100,100,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,28.1,94.22
53,2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",28.1,6.9,7.3,5551.0,3.4,1.7,NAN,0.0,100,100,100,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,28.1,94.22
54,2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",27.1,6.8,7.9,5390.0,4.9,0.8,15,28.0,100,100,80,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,22.480000000000004,88.60000000000001
55,2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",27.6,6.6,8.1,161.0,4.6,0.3,16,32.0,100,100,80,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,22.480000000000004,89.14000000000001
56,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",27.3,6.7,8.0,138.0,5.0,0.3,14,33.0,100,100,80,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,22.480000000000004,89.32000000000001
57,2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",27.8,6.7,7.8,81.0,4.9,0.3,14,35.0,100,100,80,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,22.480000000000004,89.32000000000001
58,1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",28.0,5.9,7.7,194.0,5.5,0.6,22,51.0,100,80,60,80,60,100,16.5,22.480000000000004,18.720000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,77.9
59,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",28.1,6.3,7.6,186.0,4.6,0.6,13,31.0,100,100,80,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,22.480000000000004,89.14000000000001
60,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,28.6,6.6,7.6,207.0,4.7,0.7,12,31.0,100,100,80,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,22.480000000000004,89.14000000000001
61,2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",26.9,6.8,7.7,85.0,5.0,0.4,15,34.0,100,100,80,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,22.480000000000004,89.32000000000001
62,2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,23.0,7.1,7.4,176.0,2.7,0.9,NAN,30.0,100,100,80,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,22.480000000000004,93.82000000000001
63,2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",23.0,7.0,7.4,178.0,2.7,0.9,NAN,40.0,100,100,80,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,22.480000000000004,93.82000000000001
64,2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",23.0,7.2,7.2,180.0,2.7,1.0,NAN,70.0,100,100,60,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,88.2
65,1342,"ACHENKOIL AT THUMPAMON, KERALA",25.1,6.7,7.5,85.0,1.4,1.0,183,420.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
66,1443,"ACHENKOIL AT CHENNITHULA, KERALA",24.6,5.8,7.4,77.0,1.4,0.8,285,691.0,100,80,40,100,80,100,16.5,22.480000000000004,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,77.14000000000001
67,3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",25.7,6.6,7.5,75.0,1.4,0.7,183,448.0,100,100,60,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,88.56
68,3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",24.8,6.7,7.5,82.0,1.4,1.0,161,443.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
69,2297,R ANCHARAKANDY AT MERUVAMBA,27.3,6.7,6.9,56.0,0.9,0.2,82,172.0,80,100,60,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,85.26
70,2319,R ANCHARAKANDY AT MERUVAMBA,27.5,6.5,6.7,2240.0,1.2,0.2,136,304.0,60,100,60,100,0,100,9.9,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,81.06
71,2286,R AYROOR AT AYROOR BRIDGE,25.2,6.3,6.9,73.0,1.6,0.0,787,2008.0,80,100,40,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,79.64000000000001
72,2331,R BHARATHAPUZHA AT KUTTIPPURAM,29.9,7.0,7.4,130.0,0.7,0.1,301,590.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
73,2332,R BHARATHAPUZHA AT PATTAMBI,29.8,6.6,7.7,191.0,1.6,0.2,362,661.0,100,100,40,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,11.240000000000002,82.58000000000001
74,1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",27.8,6.9,6.9,134.0,1.1,0.4,249,531.0,80,100,40,100,80,100,13.200000000000001,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,79.46000000000001
75,20,"CHALIYAR AT KOOLIMADU, KERALA",26.7,7.0,7.5,80.0,0.8,0.4,2573,3583.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
76,21,"CHALIYAR AT CHUNGAPALLY, KERALA",25.8,6.7,7.4,14526.0,0.8,0.6,1411,1969.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
77,3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",26.4,7.2,7.4,82.0,0.7,0.5,840,1311.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
78,1572,"CHANDRAGIRI AT PADIYATHADKA, KERALA",29.8,7.5,7.2,67.0,1.1,0.1,76,590.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
79,1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",28.6,3.0,6.6,965.0,1.7,1.2,247,530.0,40,40,40,100,0,100,6.6000000000000005,11.240000000000002,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,55.28000000000001
80,2295,R CORAPUZHA AT KANAYANKODE,26.9,5.9,7.4,17990.0,0.7,0.5,1888,2803.0,100,80,40,100,0,100,16.5,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,76.42000000000002
81,1564,"R ITHIKKARA AT AYUR, KERALA",26.0,6.7,7.5,90.0,1.6,0.9,199,473.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
82,2287,R ITHIKKARA AT ITHIKKARA,23.6,6.1,7.4,4429.0,2.0,1.6,243,550.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
83,1566,"R KADALUNDI AT THIRURANGADY, KERALA",30.3,6.7,6.9,87.0,1.7,0.2,155,350.0,80,100,60,100,80,100,13.200000000000001,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,85.08
84,2293,R KADALUNDI AT HAJIRAPPALLY,30.7,6.9,6.8,85.0,1.6,0.2,82,206.0,80,100,60,100,80,100,13.200000000000001,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,85.08
85,2337,R KADAMBAYAR AT BRAHMAPURAM,28.7,2.1,6.8,101.0,1.6,0.8,431,694.0,80,0,40,100,80,100,13.200000000000001,0.0,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,51.36
86,2338,R KADAMBAYAR AT MANCKAKADAVU,28.2,2.5,6.9,83.0,1.9,0.3,353,656.0,80,0,40,100,80,100,13.200000000000001,0.0,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,51.36
87,42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",24.8,7.2,7.6,75.0,1.4,1.0,188,426.0,100,100,60,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,88.56
88,2294,R KALLAI AT KALLAI BRIDGE,26.3,3.7,7.7,32005.0,1.2,0.9,40000,60392.0,100,40,0,100,0,100,16.5,11.240000000000002,23.400000000000002,0.0,2.8000000000000003,0.0,53.94
89,3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",29.2,6.1,7.6,281.0,1.2,0.7,384,718.0,100,100,40,100,40,100,16.5,28.1,23.400000000000002,0.36,2.8000000000000003,11.240000000000002,82.4
90,3458,KARAPUZHA DAM AT WAYANAD,26.6,6.7,7.6,106.0,0.5,2.5,44,71.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
91,1571,"R KARINGODE AT KAKKADAVU,  KERALA",30.4,7.6,7.1,58.0,1.2,0.1,163,961.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
92,1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",25.5,1.9,7.7,2941.0,26.9,2.8,10875,37375.0,100,0,0,60,0,100,16.5,0.0,14.040000000000001,0.0,2.8000000000000003,0.0,33.339999999999996
93,3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",25.1,7.4,7.0,35.0,0.1,0.0,165,409.0,100,100,60,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,88.56
94,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,28.9,6.4,7.2,63.0,1.3,0.4,121,535.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
95,2301,R KAVVAI AT KUTTIYOL PALAM,28.8,5.4,6.7,65.0,1.1,0.3,60,144.0,60,80,60,100,100,100,9.9,22.480000000000004,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,76.34
96,2291,R KEECHERI AT VADAKKANCHERY BRIDGE,29.3,5.6,7.3,90.0,1.6,0.4,268,705.0,100,80,40,100,80,100,16.5,22.480000000000004,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,77.14000000000001
97,2326,R KORAYAR AT KANJIKODE,29.5,7.1,8.0,728.0,1.2,0.4,374,697.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
98,1569,"R KUPPAM AT THALIPARAMBA, KERALA",28.4,5.9,6.8,13953.0,1.5,0.4,70,166.0,80,80,60,100,0,100,13.200000000000001,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,78.74000000000001
99,2298,R KUPPAM AT RAYAROM,26.9,7.4,6.9,57.0,1.1,0.3,70,159.0,80,100,60,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,85.26
100,1567,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",25.8,7.2,7.2,41.0,0.7,0.2,441,658.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
101,1568,"R MAHE AT VALAYAM, KERALA",26.6,6.5,7.4,71.0,0.6,0.3,4192,7018.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
102,2285,R MAMOM AT MAMOM BRIDGE,25.3,6.8,7.1,81.0,0.8,0.0,389,1268.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
103,1340,"MANIMALA  AT KALLOOPARA, KERALA",28.2,6.8,6.9,68.0,1.7,0.1,449,660.0,80,100,40,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,79.64000000000001
104,1384,"MANIMALA AT THONDRA, KERALA",28.5,6.6,7.0,70.0,1.4,0.1,550,822.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
105,3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",27.6,6.4,7.7,100.0,0.6,0.9,56,88.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
106,2307,R MANJESWAR AT BAJRAKKARA BR.,29.0,7.3,6.9,96.0,1.9,0.2,89,825.0,80,100,40,100,80,100,13.200000000000001,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,79.46000000000001
107,1339,"MEENACHIL AT KIDANGOOR, KERALA",27.5,6.8,6.6,49.0,0.5,0.4,1719,2950.0,40,100,40,100,100,100,6.6000000000000005,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,73.04
108,2304,R MOGRAL AT MOGRAL BR.,30.0,5.6,7.2,24360.0,2.1,0.3,92,447.0,100,80,60,100,0,100,16.5,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,82.04
